post_id,text,translated,combined,predicted_label
task1a_test_1996,@USER  @USER මොන්ගල් ද ඩාලින්,@Ser @user mongles also Dalin,@USER  @USER මොන්ගල් ද ඩාලින් @Ser @user mongles also Dalin,NOT
task1a_test_1997,"මගේ ප්‍රෝෆයිල් එකේ screenshot එකක් දාගන කුනුහරිප දෙකතුනක් දාගන දඟලන දියරෙදි ඇඳන් නාන පිම්පි ඩයල් එකක වෙතට,  පයිය තාමත් කෙලිං වෙන පිරිමි කමක් තියෙන එකෙක් කියල හිතෙනවනම් ලෝකෙට පේන්න පොර වෙන්න දඟලන්නැතුව තියෙන ප්‍රශ්නෙ විසඳගන්න වරෙං නිකං පොන්නකම් දාන්නැතුව.","If you think that two crowd darkens in a bath pillar dial, the fluid dagger in my profile screening, the breastplant is still known to the world.","මගේ ප්‍රෝෆයිල් එකේ screenshot එකක් දාගන කුනුහරිප දෙකතුනක් දාගන දඟලන දියරෙදි ඇඳන් නාන පිම්පි ඩයල් එකක වෙතට,  පයිය තාමත් කෙලිං වෙන පිරිමි කමක් තියෙන එකෙක් කියල හිතෙනවනම් ලෝකෙට පේන්න පොර වෙන්න දඟලන්නැතුව තියෙන ප්‍රශ්නෙ විසඳගන්න වරෙං නිකං පොන්නකම් දාන්නැතුව. If you think that two crowd darkens in a bath pillar dial, the fluid dagger in my profile screening, the breastplant is still known to the world.",HOF
task1a_test_1998,ලොහාන්ටයි දිලුම්ටයි මාවනැල්ල සිද්ධිය ගාවන්න යන්නේ දේශපාලන අනාතයෝ. කෝ යකෝ සාක්ෂි ? සාක්ෂි දුන්නොත් අපි පිලිගන්නම් ඈ. අවජාතක ජෙප්පෝ.,"Lohan and Dilum and Mawanella are going to take place in political orphans.Coule the evidence?If we give evidence, we will accept it.Illegitimate Jeppho.","ලොහාන්ටයි දිලුම්ටයි මාවනැල්ල සිද්ධිය ගාවන්න යන්නේ දේශපාලන අනාතයෝ. කෝ යකෝ සාක්ෂි ? සාක්ෂි දුන්නොත් අපි පිලිගන්නම් ඈ. අවජාතක ජෙප්පෝ. Lohan and Dilum and Mawanella are going to take place in political orphans.Coule the evidence?If we give evidence, we will accept it.Illegitimate Jeppho.",HOF
task1a_test_1999,@USER පකෝ මතක නෑ.මන් ඔලූව බලනවා එකක් නෑර,@Uuseer puck doesn't remember that he is looking for,@USER පකෝ මතක නෑ.මන් ඔලූව බලනවා එකක් නෑර @Uuseer puck doesn't remember that he is looking for,HOF
task1a_test_2000,"පස්ස ගස්සලා නැගිටුනේ මාව නැගිටලා බෙල්ල තව දිග් කරලා සිංහ දුපත දිහා බැලුවා මෝකෝ සීන් එක කියලා ඔක්කොම සිංහයෝ ටික නිදි එත් මට තේරුණා එකෙක් අඩුයි කියලා උ තමා නසරානිම එකා උගේ නම ""තෝර"" උ හිතන් හිටියේ උ අර මිනිස්සු බලන ගොබ්බ තොර් ෆිල්ම් එකේ තොර් කියලා.","The lions who were ""chosen"" that the lions were ""choosing the lions' and looked at the neck.","පස්ස ගස්සලා නැගිටුනේ මාව නැගිටලා බෙල්ල තව දිග් කරලා සිංහ දුපත දිහා බැලුවා මෝකෝ සීන් එක කියලා ඔක්කොම සිංහයෝ ටික නිදි එත් මට තේරුණා එකෙක් අඩුයි කියලා උ තමා නසරානිම එකා උගේ නම ""තෝර"" උ හිතන් හිටියේ උ අර මිනිස්සු බලන ගොබ්බ තොර් ෆිල්ම් එකේ තොර් කියලා. The lions who were ""chosen"" that the lions were ""choosing the lions' and looked at the neck.",NOT
task1a_test_2001,ඔබ වෙළඳපොලෙන් යමක් මිළදීගන්නාවිට Exp. Date මෙන්ම Mfd. Date ද බලන්න. බඩුව හදල තියෙන්නේ අනාගතේ දවසකනන් ඩිස්කේ අම්මට ඩිස්කේ...,"Exp to buy something from the market.Date as well as mfd.Date See also.The base is made up of the future day, Disske ...","ඔබ වෙළඳපොලෙන් යමක් මිළදීගන්නාවිට Exp. Date මෙන්ම Mfd. Date ද බලන්න. බඩුව හදල තියෙන්නේ අනාගතේ දවසකනන් ඩිස්කේ අම්මට ඩිස්කේ... Exp to buy something from the market.Date as well as mfd.Date See also.The base is made up of the future day, Disske ...",NOT
task1a_test_2002,@USER  @USER උබ හිතන් ඉන්නෙ උන හැදුනු ගමන් අමා මැරෙනවා කියලාද පලයන් ගොන් ගහ යන්න.කට කැඩිච්ච කතා කියන්නෙ,@Ser @user Those who have been trying to say that they are trying to say that they are bull.,@USER  @USER උබ හිතන් ඉන්නෙ උන හැදුනු ගමන් අමා මැරෙනවා කියලාද පලයන් ගොන් ගහ යන්න.කට කැඩිච්ච කතා කියන්නෙ @Ser @user Those who have been trying to say that they are trying to say that they are bull.,HOF
task1a_test_2003,@USER දැන් දැන් ටයර් දාපු උන්ට හීන් දාඩිය දානව ඇති......,@Ser now they are now on the tire ......,@USER දැන් දැන් ටයර් දාපු උන්ට හීන් දාඩිය දානව ඇති...... @Ser now they are now on the tire ......,NOT
task1a_test_2004,"""හොඳවැඩේ එකෙක් ආව මෙතන් මාව බඳින්න. බෑ කිව්ව් එකන්ම. හෙන කුරිරු සතුටක් අප්පා තියෙන්නේ.  හායි    ගනන් ගන්න එපා පොඩි රිහසල් එකක් කලේ","""It's a good one to get me. Come on. The brutal pleasure is that you have done a little rigest.","""හොඳවැඩේ එකෙක් ආව මෙතන් මාව බඳින්න. බෑ කිව්ව් එකන්ම. හෙන කුරිරු සතුටක් අප්පා තියෙන්නේ.  හායි    ගනන් ගන්න එපා පොඩි රිහසල් එකක් කලේ ""It's a good one to get me. Come on. The brutal pleasure is that you have done a little rigest.",NOT
task1a_test_2005,"@USER Ape aya ""සිරි නරබන්න"" ගිහින් වගෙ","@User APE AYA ""Siri to Relic","@USER Ape aya ""සිරි නරබන්න"" ගිහින් වගෙ @User APE AYA ""Siri to Relic",NOT
task1a_test_2006,"“තමුසෙ මහ කැත වැඩක්‌ කළේ , මම තමුසෙගෙ තරු ගලවනවා” ස්ථානාධිපතිගේ කමිසයෙන් ඇද තර්ජනය කළ ජවිපෙ මන්ත්‍රීවරයාගේ… URL","""You made the stars on your stars,"" JVP's MP who threatened the OIC's shirt ... URL","“තමුසෙ මහ කැත වැඩක්‌ කළේ , මම තමුසෙගෙ තරු ගලවනවා” ස්ථානාධිපතිගේ කමිසයෙන් ඇද තර්ජනය කළ ජවිපෙ මන්ත්‍රීවරයාගේ… URL ""You made the stars on your stars,"" JVP's MP who threatened the OIC's shirt ... URL",NOT
task1a_test_2007,@USER පින්තූරය සහ ප්‍රවෘත්තිය පටලැවී ඇති බවක් දැනේ..,@User picture and news feels confused.,@USER පින්තූරය සහ ප්‍රවෘත්තිය පටලැවී ඇති බවක් දැනේ.. @User picture and news feels confused.,NOT
task1a_test_2008,@USER මුන්ට රජ මගුල්.රට හා අහිංසක මිනිසුන් වලපල්ලට ඇදලා දලා...කාලකණ්ණි පාලකයෝ ලංකාවේ ඉන්නේ.,@Ser deceived king width and innocent people pulled on the widen ... miserable rulers in Sri Lanka.,@USER මුන්ට රජ මගුල්.රට හා අහිංසක මිනිසුන් වලපල්ලට ඇදලා දලා...කාලකණ්ණි පාලකයෝ ලංකාවේ ඉන්නේ. @Ser deceived king width and innocent people pulled on the widen ... miserable rulers in Sri Lanka.,HOF
